[00:00:24] [Server thread/INFO]: eto0104 issued server command: /effect clear LittleKoppepan
[00:00:24] [Server thread/INFO]: [eto0104: Removed every effect from LittleKoppepan]
[00:02:33] [Server thread/INFO]: eto0104 issued server command: /tp kanisan007
[00:02:33] [Server thread/INFO]: [eto0104: Teleported eto0104 to kanisan007]
[00:02:41] [Server thread/INFO]: eto0104 issued server command: /kill @e[type=minecraft:salmon]
[00:02:41] [Server thread/INFO]: [eto0104: Killed 64 entities]
[04:21:32] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:32] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:32] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:32] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:32] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:32] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:32] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:32] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:33] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:33] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:33] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:33] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:33] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:33] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:33] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:33] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:33] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:33] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:33] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:33] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:33] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:33] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:33] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:33] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:33] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:33] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:33] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:33] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:34] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:34] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:34] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:34] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:34] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:34] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:34] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:34] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:34] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:34] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:34] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:34] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:34] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:34] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:34] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:34] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:34] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:34] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:34] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:34] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:35] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:35] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:35] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:35] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:35] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:35] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:35] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:35] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:35] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:35] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:35] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:35] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:35] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:35] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:35] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:35] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:35] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:35] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:35] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:35] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:36] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:36] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:36] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:36] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:36] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:36] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:36] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:36] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:36] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:36] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:36] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:36] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:36] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:36] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:36] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:36] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:36] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:36] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:36] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:36] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:37] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:37] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:37] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:37] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:37] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:37] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:37] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:37] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:37] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:37] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:37] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:37] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:37] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:37] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:37] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:37] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:37] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:37] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:37] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:37] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:38] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:38] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:38] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:38] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:38] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:38] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:38] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:38] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:38] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:38] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:38] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:38] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:38] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:38] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:38] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:38] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:38] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:38] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:38] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:38] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:39] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:39] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:39] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:39] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:39] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:39] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:39] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:39] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:39] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:39] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:39] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:39] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:39] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:39] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:39] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:39] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:39] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:39] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:39] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:39] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:40] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:40] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:40] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:40] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:40] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:40] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:40] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:40] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:40] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:40] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:40] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:40] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:40] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:40] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:40] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:40] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:40] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:40] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:40] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:40] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:41] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:41] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:41] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:41] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:41] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:41] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:41] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:41] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:41] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:41] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:41] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:41] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:41] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:41] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:41] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:41] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:41] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:41] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:41] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:41] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:42] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:42] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:42] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:42] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:42] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:42] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:42] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:42] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:42] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:42] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:42] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:42] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:42] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:42] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:42] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:42] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:42] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:42] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:42] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:42] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:43] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:43] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:43] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:43] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:43] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:43] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:43] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:43] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:43] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:43] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:43] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:43] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:43] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:43] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:43] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:43] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:43] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:43] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:43] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:43] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:44] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:44] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:44] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:44] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:44] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:44] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:44] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:44] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:44] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:44] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:44] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:44] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:44] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:44] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:44] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:44] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:44] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:44] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:44] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:44] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:45] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:45] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:45] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:45] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:45] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:45] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:45] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:45] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:45] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:45] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:45] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:45] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:45] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:45] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:45] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:45] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:45] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:45] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:45] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:45] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:46] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:46] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:46] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:46] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:46] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:46] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:46] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:46] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:46] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:46] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:46] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:46] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:46] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:46] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:46] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:46] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:46] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:46] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:46] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:46] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:47] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:47] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:47] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:47] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:47] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:47] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:47] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:47] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:47] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:47] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:47] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:47] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:47] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:47] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:47] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:47] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:47] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:47] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:47] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:47] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:48] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:48] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:48] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:48] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:48] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:48] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:48] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:48] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:48] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:48] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:48] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:48] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:48] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:48] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:48] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:48] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:48] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:48] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:48] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:48] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:49] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:49] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:49] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:49] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:49] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:49] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:49] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:49] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:49] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:49] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:49] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:49] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:49] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:49] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:49] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:49] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:49] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:49] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:49] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:49] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:50] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:50] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:50] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:50] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:50] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:50] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:50] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:50] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:50] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:50] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:50] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:50] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:50] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:50] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:50] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:50] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:50] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:50] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:50] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:50] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:51] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:51] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:51] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:51] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:51] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:51] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:51] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:51] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:51] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:51] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:51] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:51] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:51] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
[04:21:51] [Server thread/INFO]: [eto0104] Ãﬁÿ≠
